Policy_ID,Policyholder_Name,Age,Gender,Policy_Start_Date,Policy_End_Date,Country,Vehicle_Make,Vehicle_Model,Vehicle_Year,Autonomy_Level,VIN,Coverage_Type,Annual_Premium,Deductible,Claim_History,Last_Claim_Date,Claim_Amount,Safety_Score,Num_Accidents,IoT_Monitoring,Past_Fraud_Record,Policy_Status,ML_Risk_Score,Dynamic_Risk_Score,Risk_Category
10539,Terri Murphy,69,1,0,0,1,5,0,2022,2,1HGCM82633A399083,0,1081,428,0,0,0,60,3,0,1,0,60,90,VERY HIGH
10540,Peggy Humphrey,48,1,0,0,1,3,2,2019,0,1HGCM82633A248826,2,801,374,0,0,0,72,4,0,1,0,72,102,VERY HIGH
10541,Lisa Rodriguez,69,0,0,0,0,3,8,2021,0,1HGCM82633A463195,2,983,391,1,0,3980,93,4,1,1,0,93,123,VERY HIGH
10542,Robert Gould,61,1,0,0,1,0,10,2022,0,1HGCM82633A871465,2,800,633,3,0,661,82,2,1,0,0,82,82,VERY HIGH
10543,Patricia Kelly,48,1,0,0,0,4,14,2023,0,1HGCM82633A640375,1,1361,420,1,0,2596,65,5,1,0,0,65,75,HIGH B
10544,Adam Valencia,31,0,0,0,1,2,11,2022,1,1HGCM82633A396365,1,1446,323,1,0,3672,65,4,0,0,0,65,75,HIGH B
10545,Mark Jones,51,0,0,0,0,2,11,2023,0,1HGCM82633A132396,1,1277,538,1,0,2909,97,4,1,0,0,97,107,VERY HIGH
10546,Steven Petty,59,1,0,0,0,3,2,2020,1,1HGCM82633A870279,1,1046,699,2,0,882,60,3,1,0,0,60,70,HIGH B
10547,Ryan Hardy,34,1,0,0,1,4,5,2022,0,1HGCM82633A882542,2,840,404,1,0,4586,61,1,1,0,0,61,61,HIGH A
10548,Jennifer Erickson,59,1,0,0,0,2,11,2023,0,1HGCM82633A776297,2,1272,567,3,0,2220,61,3,1,1,0,61,91,VERY HIGH
10549,Jason Woodward,37,1,0,0,0,2,12,2021,1,1HGCM82633A705750,0,1207,393,3,0,4992,94,5,0,1,0,94,124,VERY HIGH
10550,Martin Gonzales Jr.,36,0,0,0,1,5,0,2022,2,1HGCM82633A844965,2,889,479,0,0,0,94,3,0,1,0,94,124,VERY HIGH
10551,Maria Mooney,61,0,0,0,1,0,10,2023,2,1HGCM82633A768068,0,827,485,1,0,2029,79,2,0,1,0,79,99,VERY HIGH
10552,Heather Lam,42,0,0,0,0,3,8,2020,2,1HGCM82633A789630,1,1009,587,3,0,4095,63,4,0,0,0,63,73,HIGH B
10553,Kimberly Jacobs,26,1,0,0,0,1,13,2023,0,1HGCM82633A186180,0,1234,591,2,0,1161,100,5,1,1,0,100,130,VERY HIGH
10554,Anthony Jennings,64,0,0,0,1,0,1,2021,0,1HGCM82633A289099,2,1226,405,1,0,326,92,1,0,1,0,92,112,VERY HIGH
10555,John Austin,39,0,0,0,0,5,0,2023,2,1HGCM82633A342337,2,876,552,2,0,4417,73,0,0,1,0,73,93,VERY HIGH
10556,David Miranda,51,0,0,0,1,2,11,2021,2,1HGCM82633A395216,1,1489,473,2,0,30,60,2,1,1,0,60,80,VERY HIGH
10557,Sandra Munoz,47,0,0,0,1,5,0,2023,0,1HGCM82633A274911,0,818,502,1,0,868,68,1,0,1,0,68,88,VERY HIGH
10558,Mrs. Alyssa Bailey,54,0,0,0,0,0,1,2023,0,1HGCM82633A447643,0,1413,480,2,0,4661,72,3,1,1,0,72,102,VERY HIGH
10559,Kim Franklin,41,1,0,0,1,2,12,2022,0,1HGCM82633A565182,1,872,537,1,0,2679,61,1,0,1,0,61,81,VERY HIGH
10560,Scott Beard,68,0,0,0,0,4,5,2020,1,1HGCM82633A548221,0,846,335,0,0,0,60,4,0,0,0,60,70,HIGH B
10561,David Holt,48,1,0,0,0,2,12,2023,0,1HGCM82633A385685,2,1116,457,0,0,0,74,3,1,0,0,74,84,VERY HIGH
10562,Natalie Hale,47,1,0,0,0,5,0,2021,2,1HGCM82633A970386,1,847,322,0,0,0,71,4,1,0,0,71,81,VERY HIGH
10563,Maurice Lawrence,56,1,0,0,0,4,14,2019,0,1HGCM82633A311568,0,972,531,1,0,3873,66,5,0,1,0,66,96,VERY HIGH
10564,Katherine Thompson,66,0,0,0,0,4,5,2021,2,1HGCM82633A994887,1,1295,500,1,0,2363,78,4,0,0,0,78,88,VERY HIGH
10565,Stephen Smith,38,1,0,0,0,2,12,2019,1,1HGCM82633A572840,1,869,554,0,0,0,83,3,0,0,0,83,93,VERY HIGH
10566,Jesse Hogan,42,0,0,0,0,4,4,2023,1,1HGCM82633A482291,1,1325,345,0,0,0,86,3,1,1,0,86,116,VERY HIGH
10567,Tanya Parks,66,0,0,0,1,2,11,2022,1,1HGCM82633A701855,1,1227,429,0,0,0,69,4,0,0,0,69,79,HIGH B
10568,Darrell Rodriguez,45,1,0,0,1,5,0,2019,2,1HGCM82633A799819,1,1495,681,0,0,0,61,0,1,1,0,61,81,VERY HIGH
10569,Leslie Mccarty,37,1,0,0,0,3,8,2023,2,1HGCM82633A587184,0,1154,581,2,0,3431,66,5,0,0,0,66,76,HIGH B
10570,Jacqueline Stout,52,1,0,0,1,4,4,2022,1,1HGCM82633A242573,0,800,436,1,0,4310,96,4,1,1,0,96,126,VERY HIGH
10571,Lori Kirby,63,0,0,0,1,4,5,2021,1,1HGCM82633A055973,2,1171,579,3,0,4266,78,3,0,1,0,78,108,VERY HIGH
10572,Patrick Johnston,56,1,0,0,0,3,6,2022,2,1HGCM82633A673270,2,1457,501,1,0,470,84,4,1,1,0,84,114,VERY HIGH
10573,Ryan Moore,56,1,0,0,1,1,3,2023,2,1HGCM82633A831163,0,834,413,3,0,3352,91,5,0,1,0,91,121,VERY HIGH
10574,Candace Martin,63,1,0,0,0,0,1,2019,0,1HGCM82633A583701,2,1390,465,1,0,1346,91,3,1,1,0,91,121,VERY HIGH
10575,Brian Booker,28,1,0,0,0,3,7,2022,1,1HGCM82633A191024,1,978,463,3,0,201,94,5,1,1,0,94,124,VERY HIGH
10576,Susan Thomas,46,1,0,0,0,2,11,2021,0,1HGCM82633A499935,1,1334,688,2,0,664,76,2,1,1,0,76,96,VERY HIGH
10577,Taylor Walsh,68,0,0,0,0,3,9,2019,0,1HGCM82633A533296,0,1467,449,0,0,0,96,2,0,0,0,96,96,VERY HIGH
10578,Antonio White,41,1,0,0,1,4,4,2021,0,1HGCM82633A410602,0,1268,335,3,0,997,92,1,1,1,0,92,112,VERY HIGH
10579,Elizabeth Wade,38,1,0,0,1,5,0,2023,0,1HGCM82633A976673,2,1106,523,3,0,376,72,4,1,1,0,72,102,VERY HIGH
10580,Angela Gomez,36,1,0,0,1,5,0,2019,1,1HGCM82633A590019,0,1068,409,3,0,1539,65,0,1,1,0,65,85,VERY HIGH
10581,Craig Berg,38,0,0,0,0,3,6,2023,0,1HGCM82633A043035,2,830,499,0,0,0,68,0,1,0,0,68,68,HIGH A
10582,Katie Mullins,53,0,0,0,0,1,13,2021,0,1HGCM82633A533350,2,1226,464,2,0,2572,96,4,1,0,0,96,106,VERY HIGH
10583,Amber Robinson,37,0,0,0,1,4,4,2019,2,1HGCM82633A918643,0,1028,449,3,0,2367,86,0,1,1,0,86,106,VERY HIGH
10584,Jimmy Liu,50,0,0,0,0,2,12,2019,0,1HGCM82633A188215,2,820,446,0,0,0,61,3,1,1,0,61,91,VERY HIGH
10585,Cathy Bush,31,1,0,0,0,2,12,2020,0,1HGCM82633A643213,0,874,348,1,0,1718,88,2,0,1,0,88,108,VERY HIGH
10586,David Williams,67,1,0,0,1,2,11,2023,1,1HGCM82633A287421,1,1134,377,0,0,0,73,1,0,1,0,73,93,VERY HIGH
10587,Curtis Montgomery,33,0,0,0,1,5,0,2022,1,1HGCM82633A327379,0,817,512,2,0,1456,67,5,1,1,0,67,97,VERY HIGH
10588,Jack Stephens,50,0,0,0,1,4,5,2023,0,1HGCM82633A699292,1,911,497,1,0,2454,60,1,0,1,0,60,80,VERY HIGH
10589,Jacob Schmidt,45,0,0,0,1,5,0,2020,1,1HGCM82633A353970,0,1053,487,2,0,1638,62,2,1,1,0,62,82,VERY HIGH
10590,Larry Pittman,41,1,0,0,0,0,1,2022,1,1HGCM82633A853520,1,875,574,0,0,0,98,1,1,0,0,98,98,VERY HIGH
10591,William Henry,59,1,0,0,0,4,4,2021,2,1HGCM82633A896498,0,877,371,1,0,2865,68,2,0,1,0,68,88,VERY HIGH
10592,Alan Wilson,40,1,0,0,1,4,14,2020,1,1HGCM82633A374944,1,1135,430,0,0,0,98,1,0,0,0,98,98,VERY HIGH
10593,Louis Nelson,44,0,0,0,0,4,14,2020,2,1HGCM82633A090702,0,909,555,2,0,700,74,5,0,0,0,74,84,VERY HIGH
10594,David Blair,27,0,0,0,0,3,7,2021,1,1HGCM82633A139905,2,1125,518,3,0,1110,99,5,1,1,0,99,129,VERY HIGH
10595,Rachel Ford,53,0,0,0,1,1,3,2019,1,1HGCM82633A976490,2,1236,357,3,0,859,79,3,0,0,0,79,89,VERY HIGH
10596,Ronald Jackson,50,1,0,0,1,4,5,2020,2,1HGCM82633A600498,0,1035,399,2,0,2440,78,3,0,0,0,78,88,VERY HIGH
10597,Brittany Galloway,46,0,0,0,1,2,11,2023,0,1HGCM82633A643009,1,1236,309,1,0,644,75,2,1,0,0,75,75,HIGH B
10598,Tanya Hernandez,51,1,0,0,0,3,6,2019,2,1HGCM82633A954681,1,1480,663,3,0,1003,88,0,1,1,0,88,108,VERY HIGH
10599,Derrick Johnson,35,0,0,0,1,4,5,2021,1,1HGCM82633A949434,0,954,375,3,0,1743,91,1,1,1,0,91,111,VERY HIGH
10600,Virginia Hill,42,1,0,0,0,0,1,2022,2,1HGCM82633A711632,2,1047,517,1,0,3665,94,0,0,0,0,94,94,VERY HIGH
10601,Miss Christine Callahan,52,0,0,0,0,5,0,2021,0,1HGCM82633A877963,0,989,335,0,0,0,87,0,0,1,0,87,107,VERY HIGH
10602,Jill Peterson,32,1,0,0,1,0,1,2023,0,1HGCM82633A397491,1,1223,620,1,0,1190,62,2,0,0,0,62,62,HIGH A
10603,Benjamin Horton,40,0,0,0,1,3,2,2021,2,1HGCM82633A865811,0,1437,627,0,0,0,73,1,0,0,0,73,73,HIGH B
10604,Dr. John Mccann,33,0,0,0,1,2,11,2021,2,1HGCM82633A887597,2,1486,673,3,0,3959,65,2,1,1,0,65,85,VERY HIGH
10605,Courtney Fields,65,1,0,0,0,3,6,2019,1,1HGCM82633A933930,2,1202,665,3,0,1544,81,3,1,1,0,81,111,VERY HIGH
10606,George Butler,57,1,0,0,1,0,1,2020,0,1HGCM82633A967262,0,1364,440,2,0,3302,98,2,0,0,0,98,98,VERY HIGH
10607,Joel Barrett,37,0,0,0,1,5,0,2020,0,1HGCM82633A549240,1,951,687,2,0,1829,92,4,0,0,0,92,102,VERY HIGH
10608,Deborah Miller,51,0,0,0,1,2,11,2019,0,1HGCM82633A875248,0,1116,302,1,0,4768,100,5,1,0,0,100,110,VERY HIGH
10609,Daniel Medina,49,1,0,0,0,2,12,2020,0,1HGCM82633A553438,0,1418,659,1,0,2268,77,2,0,0,0,77,77,HIGH B
10610,Megan Scott,29,1,0,0,0,0,1,2023,2,1HGCM82633A410092,2,818,641,2,0,4327,64,4,0,0,0,64,74,HIGH B
10611,April Cummings,64,1,0,0,1,2,11,2023,2,1HGCM82633A942297,2,1443,589,3,0,4620,96,3,1,0,0,96,106,VERY HIGH
10612,Kathleen Mercado DVM,59,1,0,0,0,3,9,2023,1,1HGCM82633A513322,1,1011,312,2,0,36,87,5,1,1,0,87,117,VERY HIGH
10613,Elizabeth Phillips,62,1,0,0,0,0,10,2020,2,1HGCM82633A327728,1,995,654,0,0,0,71,3,1,1,0,71,101,VERY HIGH
10614,Jeffrey Ramirez,68,1,0,0,0,2,11,2022,0,1HGCM82633A547266,1,1107,330,2,0,1878,69,3,1,1,0,69,99,VERY HIGH
10615,Daniel Gilbert,39,1,0,0,1,2,11,2019,0,1HGCM82633A980790,0,1181,638,1,0,4007,94,0,1,1,0,94,114,VERY HIGH
10616,Taylor Johnson,58,0,0,0,1,5,0,2020,2,1HGCM82633A421045,0,1248,405,3,0,1086,87,2,1,1,0,87,107,VERY HIGH
10617,Sarah Garcia,35,1,0,0,1,3,8,2022,2,1HGCM82633A533297,0,1029,509,3,0,2454,79,4,1,0,0,79,89,VERY HIGH
10618,Jesse Huerta,53,0,0,0,1,4,5,2021,0,1HGCM82633A914791,0,1067,652,1,0,2580,65,1,1,1,0,65,85,VERY HIGH
10619,Victoria Wright,28,0,0,0,0,3,2,2022,2,1HGCM82633A569515,0,1189,569,0,0,0,99,0,1,0,0,99,99,VERY HIGH
10620,Brian Taylor III,29,0,0,0,0,2,11,2023,2,1HGCM82633A325583,1,1473,302,3,0,4394,79,2,0,0,0,79,79,HIGH B
10621,Andrew Bruce,41,1,0,0,1,0,1,2020,2,1HGCM82633A387526,1,1024,586,0,0,0,72,5,1,1,0,72,102,VERY HIGH
10622,Dalton West,51,1,0,0,0,1,13,2020,0,1HGCM82633A431876,0,1197,581,1,0,3602,90,1,1,0,0,90,90,VERY HIGH
10623,Denise Miller,44,1,0,0,0,2,11,2021,2,1HGCM82633A237820,2,1076,581,3,0,3248,76,4,0,1,0,76,106,VERY HIGH
10624,Paul Anderson,67,1,0,0,0,2,12,2020,1,1HGCM82633A239055,1,870,511,2,0,3268,71,2,0,0,0,71,71,HIGH B
10625,Richard Cunningham,58,0,0,0,0,2,12,2022,2,1HGCM82633A146179,2,842,660,1,0,2371,97,2,1,1,0,97,117,VERY HIGH
10626,Gregory Reynolds,35,0,0,0,0,0,1,2020,0,1HGCM82633A102895,1,1151,471,0,0,0,64,1,0,1,0,64,84,VERY HIGH
10627,Dana Miller,52,1,0,0,1,5,0,2023,2,1HGCM82633A466457,1,1467,604,2,0,1196,89,0,0,0,0,89,89,VERY HIGH
10628,Cynthia Lyons,53,0,0,0,1,1,3,2022,0,1HGCM82633A650110,1,1123,312,3,0,3345,69,4,0,1,0,69,99,VERY HIGH
10629,Sandra Reese,38,1,0,0,0,4,4,2023,1,1HGCM82633A949385,0,1442,691,3,0,2774,77,2,0,0,0,77,77,HIGH B
10630,Daniel Jensen,25,1,0,0,1,5,0,2022,2,1HGCM82633A214655,2,1037,498,1,0,4734,64,4,1,1,0,64,94,VERY HIGH
10631,Jessica Mercado,62,1,0,0,1,0,10,2022,0,1HGCM82633A306251,1,1185,608,0,0,0,95,3,0,1,0,95,125,VERY HIGH
10632,Crystal Anderson,46,1,0,0,0,2,12,2020,0,1HGCM82633A907782,1,968,301,1,0,2918,63,5,0,0,0,63,73,HIGH B
10633,Jasmine Lynch,35,1,0,0,1,2,12,2023,2,1HGCM82633A376858,1,830,320,2,0,937,66,3,0,1,0,66,96,VERY HIGH
10634,Steven Hill,61,0,0,0,1,1,13,2020,2,1HGCM82633A233969,1,1000,640,0,0,0,100,4,0,0,0,100,110,VERY HIGH
10635,Tina Wolf,57,1,0,0,0,3,8,2021,1,1HGCM82633A031903,1,1367,348,3,0,1309,95,5,0,0,0,95,105,VERY HIGH
10636,Arthur Williams,48,0,0,0,0,3,9,2019,1,1HGCM82633A235686,1,1437,340,0,0,0,89,4,1,0,0,89,99,VERY HIGH
10637,Kevin Edwards,61,1,0,0,1,4,4,2023,0,1HGCM82633A185010,0,844,521,2,0,2807,67,2,0,1,0,67,87,VERY HIGH
10638,Andrew Henson,64,1,0,0,0,4,5,2020,1,1HGCM82633A554276,0,1305,513,1,0,4885,100,0,1,1,0,100,120,VERY HIGH
10639,William Sanchez,32,1,0,0,0,5,0,2023,0,1HGCM82633A627987,0,1480,693,0,0,0,62,5,0,0,0,62,72,HIGH B
10640,Melissa Stout,48,1,0,0,1,4,14,2020,2,1HGCM82633A010723,0,1337,578,3,0,828,97,1,0,1,0,97,117,VERY HIGH
10641,Angelica Boyd,34,1,0,0,1,5,0,2020,0,1HGCM82633A456160,2,975,654,2,0,2845,81,1,0,1,0,81,101,VERY HIGH
10642,Juan Watts,43,0,0,0,0,5,0,2021,0,1HGCM82633A957400,2,1065,399,0,0,0,91,2,0,0,0,91,91,VERY HIGH
10643,Carl Guerrero II,31,0,0,0,0,1,13,2022,0,1HGCM82633A183384,2,1194,349,1,0,2090,66,2,1,0,0,66,66,HIGH A
10644,Ryan Kline,61,0,0,0,1,2,11,2020,2,1HGCM82633A996330,0,895,519,2,0,2517,91,3,0,1,0,91,121,VERY HIGH
10645,Patrick Parker,50,0,0,0,1,4,5,2019,1,1HGCM82633A086685,1,1336,327,2,0,2480,80,3,1,0,0,80,90,VERY HIGH
10646,Brandon Brown,27,1,0,0,1,4,5,2021,0,1HGCM82633A218110,1,902,673,3,0,3435,77,0,1,0,0,77,77,HIGH B
10647,Scott Mccarty,43,1,0,0,0,5,0,2020,0,1HGCM82633A071399,0,1043,446,0,0,0,65,1,0,0,0,65,65,HIGH A
10648,Alexandria Hall,26,0,0,0,0,0,10,2022,2,1HGCM82633A974499,1,1275,369,0,0,0,72,3,1,0,0,72,82,VERY HIGH
10649,Catherine Singleton,42,1,0,0,1,2,11,2020,1,1HGCM82633A651218,0,904,508,0,0,0,64,2,0,1,0,64,84,VERY HIGH
10650,Christopher Guzman,68,1,0,0,0,1,13,2020,2,1HGCM82633A314477,2,1461,636,0,0,0,78,0,1,0,0,78,78,HIGH B
10651,Tammy Nelson,52,0,0,0,1,5,0,2022,2,1HGCM82633A986747,0,1477,493,3,0,4958,63,0,1,1,0,63,83,VERY HIGH
10652,Jennifer Barnes,69,0,0,0,1,4,4,2022,1,1HGCM82633A159308,0,887,350,3,0,142,78,5,1,0,0,78,88,VERY HIGH
10653,Mitchell Kelly,49,1,0,0,0,5,0,2022,0,1HGCM82633A356107,0,967,549,2,0,4661,99,0,1,1,0,99,119,VERY HIGH
10654,Denise Ponce,26,0,0,0,1,0,10,2023,2,1HGCM82633A692201,2,890,406,2,0,547,82,0,1,1,0,82,102,VERY HIGH
10655,Sean Diaz,30,1,0,0,0,1,3,2019,1,1HGCM82633A636058,0,1391,561,3,0,3368,66,2,1,1,0,66,86,VERY HIGH
10656,Mary Forbes,36,1,0,0,0,4,4,2020,2,1HGCM82633A694991,1,1392,524,1,0,1519,85,3,1,1,0,85,115,VERY HIGH
10657,Christopher Sandoval,42,0,0,0,0,5,0,2021,2,1HGCM82633A986429,0,900,374,2,0,1804,88,4,1,0,0,88,98,VERY HIGH
10658,Jessica Christensen,56,1,0,0,0,4,14,2022,1,1HGCM82633A073843,2,1357,684,1,0,2092,96,3,1,1,0,96,126,VERY HIGH
10659,Megan Parker,40,1,0,0,1,3,9,2022,0,1HGCM82633A565963,1,832,317,3,0,1817,74,4,1,1,0,74,104,VERY HIGH
10660,Aimee Garcia,25,1,0,0,1,4,4,2023,2,1HGCM82633A616535,2,1193,627,2,0,4304,91,0,1,1,0,91,111,VERY HIGH
10661,Hannah Thomas,40,1,0,0,0,1,3,2020,1,1HGCM82633A145442,2,917,599,0,0,0,81,0,0,0,0,81,81,VERY HIGH
10662,James Lynch,66,1,0,0,1,2,11,2023,2,1HGCM82633A472424,2,1095,337,0,0,0,90,2,1,0,0,90,90,VERY HIGH
10663,David Cook,31,0,0,0,0,1,3,2022,1,1HGCM82633A170427,1,1072,503,3,0,649,87,4,0,0,0,87,97,VERY HIGH
10664,Brandon Baker,37,1,0,0,0,5,0,2022,2,1HGCM82633A465982,1,1265,429,2,0,393,88,2,0,0,0,88,88,VERY HIGH
10665,Beth Nelson,47,1,0,0,0,4,5,2021,1,1HGCM82633A948276,0,996,341,3,0,4714,80,2,0,0,0,80,80,VERY HIGH
10666,Thomas Ibarra,49,1,0,0,0,3,7,2022,0,1HGCM82633A524314,0,1312,415,3,0,2805,82,3,0,1,0,82,112,VERY HIGH
10667,John Davis,62,1,0,0,0,0,10,2020,0,1HGCM82633A832739,0,1148,445,3,0,1125,70,0,1,0,0,70,70,HIGH B
10668,Amanda Clarke,49,0,0,0,1,3,9,2023,1,1HGCM82633A574945,1,910,391,1,0,4564,82,3,1,1,0,82,112,VERY HIGH
10669,Alexis Phillips,48,0,0,0,1,0,10,2023,0,1HGCM82633A771671,1,835,447,3,0,3404,75,1,1,0,0,75,75,HIGH B
10670,Nathan Perez,50,1,0,0,1,1,3,2020,1,1HGCM82633A977156,1,1013,415,2,0,1927,62,5,0,1,0,62,92,VERY HIGH
10671,John Edwards,63,0,0,0,1,1,3,2022,1,1HGCM82633A111136,0,800,679,1,0,2822,66,5,1,0,0,66,76,HIGH B
10672,Kevin Massey,42,0,0,0,1,3,9,2019,2,1HGCM82633A822685,1,895,534,2,0,1573,81,3,0,1,0,81,111,VERY HIGH
10673,Gabriela Sanchez,25,0,0,0,1,3,9,2021,2,1HGCM82633A215271,1,1432,402,1,0,4959,64,1,0,1,0,64,84,VERY HIGH
10674,Ricardo Berg,25,1,0,0,1,2,11,2021,2,1HGCM82633A444293,2,937,553,1,0,617,100,4,0,0,0,100,110,VERY HIGH
10675,Justin Adams,47,0,0,0,1,3,9,2023,0,1HGCM82633A914588,2,1458,508,1,0,2074,70,1,1,0,0,70,70,HIGH B
10676,Bobby Terry,31,1,0,0,1,0,1,2023,0,1HGCM82633A703010,1,1090,614,2,0,855,64,3,1,0,0,64,74,HIGH B
10677,Edwin Williams,67,1,0,0,1,1,13,2020,1,1HGCM82633A474264,1,1093,605,3,0,3574,91,0,1,1,0,91,111,VERY HIGH
10678,Jason Lane,29,1,0,0,1,2,11,2022,2,1HGCM82633A497632,2,1132,582,1,0,2071,70,3,1,1,0,70,100,VERY HIGH
10679,Cesar Elliott,31,1,0,0,0,5,0,2022,1,1HGCM82633A444151,2,1472,626,2,0,2865,92,5,0,1,0,92,122,VERY HIGH
10680,Austin Barker,66,0,0,0,0,5,0,2023,2,1HGCM82633A049761,1,895,383,3,0,2581,68,4,0,1,0,68,98,VERY HIGH
10681,Michael Hall,67,1,0,0,0,2,12,2019,1,1HGCM82633A200031,1,1277,325,2,0,4139,86,0,0,1,0,86,106,VERY HIGH
10682,Stacey Simpson,61,1,0,0,0,0,1,2021,1,1HGCM82633A385623,1,1415,554,2,0,108,91,0,1,0,0,91,91,VERY HIGH
10683,Melissa Perkins,32,1,0,0,0,2,12,2020,1,1HGCM82633A763089,2,1000,339,1,0,2361,94,4,1,1,0,94,124,VERY HIGH
10684,Micheal Dunlap,68,1,0,0,0,5,0,2023,1,1HGCM82633A988129,2,1043,459,0,0,0,66,3,0,1,0,66,96,VERY HIGH
10685,Caroline Bender,64,0,0,0,0,3,8,2023,0,1HGCM82633A965966,2,846,376,2,0,2778,72,0,1,1,0,72,92,VERY HIGH
10686,Jason Butler,34,1,0,0,0,0,1,2019,0,1HGCM82633A371097,2,1413,340,2,0,2238,87,4,0,1,0,87,117,VERY HIGH
10687,George Norman,34,0,0,0,0,1,13,2020,2,1HGCM82633A794981,2,990,364,2,0,1166,69,2,1,0,0,69,69,HIGH A
10688,Meredith Wilcox,38,1,0,0,1,5,0,2021,2,1HGCM82633A311930,0,835,378,1,0,1617,84,0,0,0,0,84,84,VERY HIGH
10689,Bradley Franklin,52,1,0,0,0,0,10,2020,0,1HGCM82633A023162,0,1371,538,1,0,1224,95,3,0,1,0,95,125,VERY HIGH
10690,Natasha Odonnell,60,1,0,0,1,2,11,2020,1,1HGCM82633A133791,1,1356,510,3,0,1708,89,5,0,1,0,89,119,VERY HIGH
10691,Trevor Ford,50,1,0,0,0,2,12,2020,0,1HGCM82633A795321,1,814,330,3,0,4519,89,0,0,0,0,89,89,VERY HIGH
10692,Mr. Michael Mccullough,65,0,0,0,0,4,5,2019,2,1HGCM82633A679260,1,1450,574,0,0,0,64,0,1,1,0,64,84,VERY HIGH
10693,April Wright,50,1,0,0,1,4,14,2019,0,1HGCM82633A502181,2,1443,647,2,0,4774,100,1,0,0,0,100,100,VERY HIGH
10694,Valerie Estes,26,0,0,0,1,3,7,2019,2,1HGCM82633A531632,2,1136,348,2,0,4095,84,3,0,1,0,84,114,VERY HIGH
10695,Louis Evans,49,1,0,0,0,2,12,2022,1,1HGCM82633A446533,2,1106,569,2,0,4997,68,3,1,0,0,68,78,HIGH B
10696,Matthew Rangel,68,0,0,0,1,0,1,2019,1,1HGCM82633A432055,2,972,651,1,0,1333,82,5,0,0,0,82,92,VERY HIGH
10697,Taylor Johnson,56,0,0,0,0,3,8,2023,0,1HGCM82633A720283,1,1463,657,1,0,4040,61,5,0,0,0,61,71,HIGH B
10698,Jeff Rice,38,1,0,0,1,3,2,2023,0,1HGCM82633A278920,0,1320,547,2,0,2385,95,4,0,0,0,95,105,VERY HIGH
10699,Casey Wall,65,1,0,0,0,4,4,2021,0,1HGCM82633A963706,0,1337,592,3,0,4891,64,5,0,1,0,64,94,VERY HIGH
10700,Debbie Williams,57,0,0,0,1,5,0,2023,1,1HGCM82633A570722,1,1370,404,3,0,264,81,2,0,0,0,81,81,VERY HIGH
10701,Tonya Bryant,66,1,0,0,0,5,0,2023,2,1HGCM82633A013901,1,1108,695,2,0,4455,71,0,1,1,0,71,91,VERY HIGH
10702,Christine Rogers,70,0,0,0,0,2,12,2022,2,1HGCM82633A786833,0,997,334,1,0,582,77,3,1,0,0,77,87,VERY HIGH
10703,Kari Davenport,45,1,0,0,0,1,13,2020,0,1HGCM82633A303349,0,956,395,2,0,1532,73,4,1,0,0,73,83,VERY HIGH
10704,John George,45,0,0,0,1,1,13,2023,1,1HGCM82633A200117,2,1099,374,3,0,3741,67,1,0,0,0,67,67,HIGH A
10705,Daniel Morris,65,0,0,0,1,0,1,2019,1,1HGCM82633A989788,1,1445,304,2,0,1543,92,5,1,0,0,92,102,VERY HIGH
10706,Samantha Nguyen,47,1,0,0,0,0,1,2021,0,1HGCM82633A540400,2,1459,603,0,0,0,66,0,1,0,0,66,66,HIGH A
10707,Aaron Knight,50,1,0,0,1,5,0,2019,2,1HGCM82633A328992,2,1139,577,2,0,4885,87,4,0,0,0,87,97,VERY HIGH
10708,Sandra Taylor,54,1,0,0,0,5,0,2019,1,1HGCM82633A213214,2,1475,476,0,0,0,78,0,1,0,0,78,78,HIGH B
10709,Gregory Smith,67,1,0,0,0,1,13,2022,0,1HGCM82633A530042,0,1004,532,1,0,4723,69,5,1,0,0,69,79,HIGH B
10710,David Howard,37,1,0,0,0,3,8,2020,1,1HGCM82633A164565,0,1485,676,2,0,3769,82,1,1,0,0,82,82,VERY HIGH
10711,Evan Fox,41,0,0,0,1,1,3,2020,0,1HGCM82633A730045,0,818,329,3,0,1401,91,5,1,0,0,91,101,VERY HIGH
10712,Lauren Andrade,46,0,0,0,1,4,5,2021,0,1HGCM82633A630284,0,1367,552,0,0,0,89,4,0,1,0,89,119,VERY HIGH
10713,Ryan Ware,27,0,0,0,1,3,6,2020,0,1HGCM82633A940519,2,1492,342,1,0,1267,84,5,0,0,0,84,94,VERY HIGH
10714,Samantha Mann,29,0,0,0,1,1,3,2023,2,1HGCM82633A938340,2,1426,577,3,0,3564,91,5,1,0,0,91,101,VERY HIGH
10715,Michael Burgess,55,1,0,0,0,5,0,2020,0,1HGCM82633A453658,1,872,544,1,0,3255,71,5,1,0,0,71,81,VERY HIGH
10716,Erin Graham,57,1,0,0,0,1,3,2020,0,1HGCM82633A381415,1,1080,481,3,0,1917,78,1,0,0,0,78,78,HIGH B
10717,Brittany Case,69,1,0,0,0,4,4,2021,1,1HGCM82633A814321,0,1488,612,3,0,1707,78,2,0,0,0,78,78,HIGH B
10718,Alan Romero,64,1,0,0,0,3,2,2023,2,1HGCM82633A257193,2,1239,329,2,0,2687,62,0,0,1,0,62,82,VERY HIGH
10719,Deborah Smith,66,0,0,0,0,2,11,2020,1,1HGCM82633A894508,1,1175,487,0,0,0,83,1,1,1,0,83,103,VERY HIGH
